price,price_per_sqft,area,bedrooms,floor_number,is_floor_availabe,area_type,is_area_type_availabe,property_age,is_property_age_availabe,bathroom,property_type,locality
1.8,22500,800,2,middle_floor,1,Super Built-up Area,1,new_property,1,2,flat,Kanjurmarg west
2.35,23955,981,3,Not Specified,0,Not Specified,0,not_specify,0,3,flat,Mulund
2.95,28612,1031,2,higher_floor,1,Super Built-up Area,1,new_property,1,2,flat,Powai
3.1,19088,1624,3,Not Specified,0,Not Specified,0,not_specify,0,3,flat,Bhandup 
1.1,26442,520,1,higher_floor,1,Built-up Area,1,not_specify,0,2,flat,Mulund
3.3,39520,835,3,middle_floor,1,Carpet Area,1,new_property,1,2,flat,Chembur 
2.4,45028,533,2,higher_floor,1,Carpet Area,1,new_property,1,2,flat,Chembur
1.47,18375,800,5,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Kanjurmarg west
2.9,40277,720,2,higher_floor,1,Carpet Area,1,new_property,1,2,flat,Garodia Nagar
2.84,25585,1110,2,higher_floor,1,Super Built-up Area,1,new_property,1,2,flat,Powai
3.65,47712,765,2,middle_floor,1,Super Built-up Area,1,new_property,1,2,flat,Powai
5.55,46250,1470,3,higher_floor,1,Super Built-up Area,1,new_property,1,3,flat,Powai
5.7,40714,1800,3,higher_floor,1,Super Built-up Area,1,new_property,1,3,flat,Powai
2,26143,1000,2,lower_floor,1,Super Built-up Area,1,moderately_new,1,2,flat,Chandivali
0.82,22916,360,1,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Kannamwar Nagar 2
3.35,40264,832,2,higher_floor,1,Carpet Area,1,new_property,1,2,flat,Powai
3.05,27727,1100,2,higher_floor,1,Super Built-up Area,1,new_property,1,2,flat,Pirojshanagar
2.6,28888,900,2,Not Specified,0,Not Specified,0,new_property,1,2,flat,Chembur
2.9,35365,820,2,higher_floor,1,Super Built-up Area,1,not_specify,0,2,flat,Ghatkopar 
2.89,32111,900,2,middle_floor,1,Super Built-up Area,1,new_property,1,2,flat,Ghatkopar 
2.85,38000,750,2,higher_floor,1,Super Built-up Area,1,new_property,1,2,flat,Ghatkopar 
3.25,32500,1000,3,higher_floor,1,Super Built-up Area,1,new_property,1,3,flat,Ghatkopar 
3.2,32000,1000,3,middle_floor,1,Super Built-up Area,1,not_specify,0,3,flat,Ghatkopar 
1.5,16666,900,2,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Mulund
2.45,18904,1296,3,Not Specified,0,Not Specified,0,not_specify,0,3,flat,Tambe Nagar
4.26,31000,2061,4,higher_floor,1,Super Built-up Area,1,new_property,1,3,flat,Deonar
1.8,27692,650,2,lower_floor,1,Carpet Area,1,new_property,1,2,flat,Ghatkopar 
6.3,42857,1470,3,higher_floor,1,Super Built-up Area,1,moderately_new,1,3,flat,Powai
3.3,28695,1150,2,higher_floor,1,Built-up Area,1,new_property,1,2,flat,Powai
4.05,39628,1022,3,higher_floor,1,Carpet Area,1,new_property,1,2,flat,Ghatkopar 
2.34,20051,1167,2,higher_floor,1,Super Built-up Area,1,new_property,1,2,flat,Tilak nagar
1.72,27301,630,2,higher_floor,1,Carpet Area,1,new_property,1,2,flat,Kanjurmarg 
2,27777,720,2,higher_floor,1,Super Built-up Area,1,new_property,1,2,flat,Mulund
2.25,28125,800,2,Not Specified,0,Carpet Area,1,not_specify,0,2,flat,Chembur 
6.7,49666,1349,3,higher_floor,1,Carpet Area,1,new_property,1,3,flat,Chembur
2.1,27741,757,2,higher_floor,1,Carpet Area,1,not_specify,0,2,flat,Kanjurmarg 
2.75,32201,854,3,lower_floor,1,Carpet Area,1,not_specify,0,3,flat,Ghatkopar
1.56,30742,506,2,higher_floor,1,Carpet Area,1,not_specify,0,2,flat,Ghatkopar
4.5,35714,1260,3,higher_floor,1,Carpet Area,1,not_specify,0,3,flat,Ghatkopar
7.25,42647,2365,4,higher_floor,1,Super Built-up Area,1,moderately_new,1,5,flat,Powai
1.85,28461,650,1,middle_floor,1,Super Built-up Area,1,new_property,1,1,flat,Vikhroli 
2.18,16148,1350,3,higher_floor,1,Super Built-up Area,1,new_property,1,3,flat,Bhandup 
2.5,13020,1920,3,Not Specified,0,Not Specified,0,not_specify,0,3,flat,Mulund
1.65,28360,581,2,higher_floor,1,Carpet Area,1,not_specify,0,2,flat,Vikhroli 
4,26058,1925,3,Not Specified,0,Carpet Area,1,not_specify,0,3,flat,Mulund
2.27,29802,760,2,higher_floor,1,Carpet Area,1,moderately_new,1,2,flat,Chandivali
3.47,22564,1540,3,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Chandivali
2.1,21000,1000,2,higher_floor,1,Super Built-up Area,1,moderately_new,1,2,flat,Chandivali
7.25,40389,1795,2,higher_floor,1,Not Specified,0,not_specify,0,3,flat,Powai
2.25,21428,1050,2,higher_floor,1,Super Built-up Area,1,not_specify,0,2,flat,Powai
3,22865,1312,3,higher_floor,1,Super Built-up Area,1,moderately_new,1,2,flat,Powai
6.5,44217,1470,3,higher_floor,1,Built-up Area,1,moderately_new,1,3,flat,Powai
4.42,38908,1775,3,higher_floor,1,Carpet Area,1,not_specify,0,3,flat,Powai
1.81,47382,382,1,higher_floor,1,Carpet Area,1,not_specify,0,2,flat,Powai
2.65,28586,927,3,middle_floor,1,Carpet Area,1,not_specify,0,2,flat,Chandivali
2.6,28108,1410,3,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Sion 
2.2,31294,703,2,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Tilak nagar
2.58,30352,850,2,higher_floor,1,Super Built-up Area,1,new_property,1,2,flat,Powai
6.5,29545,2200,5,Not Specified,0,Not Specified,0,not_specify,0,5,flat,Mulund
1.15,27058,425,1,higher_floor,1,Not Specified,0,not_specify,0,2,flat,Tilak nagar
2.85,39419,723,2,higher_floor,1,Carpet Area,1,not_specify,0,2,flat,Powai
2.25,22704,991,2,higher_floor,1,Super Built-up Area,1,not_specify,0,2,flat,Powai
1.2,29925,401,2,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Nahur 
1.99,33166,600,2,middle_floor,1,Super Built-up Area,1,new_property,1,2,flat,Ghatkopar 
0.72,18090,507,1,higher_floor,1,Super Built-up Area,1,new_property,1,1,flat,Hariyali
2.42,38110,635,2,lower_floor,1,Carpet Area,1,new_property,1,2,flat,Tunga Village
1.85,30833,600,2,middle_floor,1,Carpet Area,1,moderately_new,1,2,flat,Chembur
2.45,36296,675,2,higher_floor,1,Super Built-up Area,1,not_specify,0,2,flat,Chandivali
3.25,36931,880,3,Not Specified,0,Not Specified,0,not_specify,0,3,flat,Chembur
2.55,45535,560,2,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Chembur
3.6,38297,940,3,Not Specified,0,Not Specified,0,not_specify,0,3,flat,Deonar
8.5,34000,2500,2,Not Specified,0,Not Specified,0,not_specify,0,4,flat,Chembur
6,31152,1926,6,Not Specified,0,Not Specified,0,not_specify,0,4,flat,Mulund
5.99,31068,1928,4,Not Specified,0,Not Specified,0,not_specify,0,4,flat,Mulund
3,37878,792,2,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Deonar
2.15,29861,720,2,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Chembur Gaothan
3.7,44047,840,5,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Chembur 
2.15,33076,650,2,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Chembur
2.15,19962,1077,2,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Chembur
2,19512,1025,2,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Chembur
2.85,40714,700,2,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Chembur 
5.5,39285,1400,4,Not Specified,0,Not Specified,0,not_specify,0,4,flat,Union Park
1.7,21250,800,2,higher_floor,1,Super Built-up Area,1,new_property,1,2,flat,Kanjurmarg 
2.9,29682,977,3,Not Specified,0,Not Specified,0,not_specify,0,3,flat,Mulund
3.25,26337,1234,2,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Chembur
2.66,26600,1000,2,Not Specified,0,Carpet Area,1,new_property,1,2,flat,Chembur 
3.2,26666,1200,2,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Chembur 
3.1,34406,901,3,Not Specified,0,Not Specified,0,not_specify,0,3,flat,Mulund
2,21276,940,2,lower_floor,1,Super Built-up Area,1,new_property,1,2,flat,Mulund
5,35714,1400,3,Not Specified,0,Not Specified,0,not_specify,0,3,flat,Chembur 
2.62,23818,1100,2,middle_floor,1,Super Built-up Area,1,new_property,1,2,flat,Tilak nagar
8,47534,1683,3,lower_floor,1,Carpet Area,1,not_specify,0,3,flat,Chembur
2.15,23888,900,2,higher_floor,1,Super Built-up Area,1,new_property,1,2,flat,Kanjurmarg 
3.3,27500,1200,3,Not Specified,0,Not Specified,0,not_specify,0,3,flat,Mulund
3,28571,1050,3,higher_floor,1,Carpet Area,1,new_property,1,3,flat,Tilak nagar
2.5,27027,925,2,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Mulund
1.85,26967,686,2,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Mulund
4.3,31851,1350,3,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Deonar
2.8,23333,1200,2,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Deonar
3,41666,720,2,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Chembur 
1.29,21500,600,2,middle_floor,1,Super Built-up Area,1,new_property,1,2,flat,Kanjurmarg west
2,21739,920,2,middle_floor,1,Super Built-up Area,1,new_property,1,2,flat,Mulund
1.9,37401,508,1,higher_floor,1,Carpet Area,1,new_property,1,2,flat,Ghatkopar 
1.57,21805,720,2,higher_floor,1,Carpet Area,1,new_property,1,2,flat,Ghatkopar
3.2,26666,1200,2,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Chembur
1.73,25072,690,2,lower_floor,1,Carpet Area,1,new_property,1,2,flat,Ghatkopar
3.8,43035,883,3,Not Specified,0,Not Specified,0,not_specify,0,3,flat,Chembur 
3.3,25384,1300,2,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Pirojshanagar
3.1,26956,1150,2,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Pirojshanagar
6,32432,1850,3,Not Specified,0,Not Specified,0,not_specify,0,3,flat,Ghatkopar 
16,45714,3500,5,Not Specified,0,Not Specified,0,not_specify,0,4,flat,Chembur
3.6,38338,939,3,Not Specified,0,Not Specified,0,not_specify,0,3,flat,Deonar
3.25,38690,840,5,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Chembur
4.1,23631,1735,3,higher_floor,1,Super Built-up Area,1,new_property,1,3,flat,Mulund
2,22222,900,2,lower_floor,1,Super Built-up Area,1,new_property,1,2,flat,Mulund
3,20000,1500,3,higher_floor,1,Super Built-up Area,1,new_property,1,3,flat,Mulund
2.75,33132,830,2,higher_floor,1,Carpet Area,1,new_property,1,2,flat,Ghatkopar 
3.5,30434,1150,3,higher_floor,1,Super Built-up Area,1,new_property,1,2,flat,Kanjurmarg 
2.3,24731,930,2,middle_floor,1,Super Built-up Area,1,new_property,1,2,flat,Kanjurmarg 
1.8,19988,900,2,middle_floor,1,Super Built-up Area,1,new_property,1,2,flat,Kanjurmarg 
4.1,24404,1680,3,higher_floor,1,Super Built-up Area,1,new_property,1,3,flat,Mulund
1.3,21666,600,1,higher_floor,1,Super Built-up Area,1,new_property,1,2,flat,Kanjurmarg 
1.85,18500,1000,2,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Chembur
2.1,29166,720,2,lower_floor,1,Carpet Area,1,new_property,1,2,flat,Ghatkopar 
2.85,37012,770,2,middle_floor,1,Carpet Area,1,new_property,1,2,flat,Garodia Nagar
1.15,24784,464,1,higher_floor,1,Carpet Area,1,not_specify,0,2,flat,Ghatkopar
3.95,38349,1030,3,higher_floor,1,Carpet Area,1,not_specify,0,3,flat,Ghatkopar 
3.3,29203,1400,3,Not Specified,0,Not Specified,0,not_specify,0,3,flat,Kanjurmarg west
3.05,21785,1400,3,middle_floor,1,Super Built-up Area,1,not_specify,0,3,flat,Bhandup 
3.6,34090,1056,3,Not Specified,0,Not Specified,0,not_specify,0,3,flat,Hira Nagar
4.5,22727,1980,3,higher_floor,1,Super Built-up Area,1,new_property,1,3,flat,Chandivali
10.8,28421,5000,4,Not Specified,0,Carpet Area,1,old_property,1,4,house,Chembur
0.86,22572,381,1,higher_floor,1,Carpet Area,1,new_property,1,2,flat,Hariyali
2.98,40489,736,2,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Powai
20.1,41875,4800,5,higher_floor,1,Built-up Area,1,not_specify,0,6,flat,Panchkutir Ganesh Nagar
2.3,15862,1450,2,Not Specified,0,Not Specified,0,new_property,1,2,flat,Mulund
1.18,27002,437,1,Not Specified,0,Carpet Area,1,not_specify,0,2,flat,Mulund
2.25,18072,1245,3,Not Specified,0,Not Specified,0,not_specify,0,3,flat,Mulund
1.3,29885,435,1,higher_floor,1,Carpet Area,1,not_specify,0,2,flat,Mulund
1.15,16911,680,2,lower_floor,1,Super Built-up Area,1,new_property,1,2,flat,Tagore Nagar
2.4,21818,1100,2,higher_floor,1,Super Built-up Area,1,new_property,1,2,flat,Kanjurmarg west
2,22222,900,2,higher_floor,1,Super Built-up Area,1,new_property,1,2,flat,Kanjurmarg west
6.5,40625,1900,3,higher_floor,1,Super Built-up Area,1,moderately_new,1,3,flat,Panchkutir Ganesh Nagar
2.4,25263,950,2,higher_floor,1,Super Built-up Area,1,not_specify,0,2,flat,Chandivali
2.8,37135,754,2,higher_floor,1,Carpet Area,1,new_property,1,2,flat,Powai
3.45,31363,1100,3,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Chandivali
2.05,20500,1000,2,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Powai
4,41666,960,3,higher_floor,1,Carpet Area,1,new_property,1,2,flat,Ghatkopar 
3.95,46470,1070,2,Not Specified,0,Super Built-up Area,1,not_specify,0,2,flat,Powai
4.25,27687,1535,3,higher_floor,1,Carpet Area,1,new_property,1,3,flat,Mulund
1.68,25000,672,2,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Siddharth Nagar
4.1,23672,1732,3,Not Specified,0,Not Specified,0,not_specify,0,3,flat,Chembur 
2.7,21428,1260,2,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Chembur 
3.32,21405,1551,3,Not Specified,0,Not Specified,0,not_specify,0,3,flat,Deonar
2.3,26900,855,2,higher_floor,1,Super Built-up Area,1,new_property,1,2,flat,Powai
2.45,30625,800,2,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Mulund
3.3,31250,1056,3,Not Specified,0,Not Specified,0,not_specify,0,3,flat,Mulund
1.15,24468,470,1,higher_floor,1,Carpet Area,1,new_property,1,2,flat,Ghatkopar
17,48991,3470,4,higher_floor,1,Super Built-up Area,1,new_property,1,4,flat,Powai
1.57,25079,626,2,middle_floor,1,Carpet Area,1,new_property,1,2,flat,Ghatkopar
1.45,26852,540,2,higher_floor,1,Carpet Area,1,new_property,1,2,flat,Bhandup 
1.65,18032,915,2,higher_floor,1,Super Built-up Area,1,not_specify,0,2,flat,Powai
2.85,27168,1049,3,higher_floor,1,Built-up Area,1,new_property,1,3,flat,Nahar Amrit Shakti
3.15,21814,1444,3,higher_floor,1,Super Built-up Area,1,new_property,1,3,flat,Chandivali
3.7,26222,1411,3,higher_floor,1,Super Built-up Area,1,new_property,1,3,flat,Nahar Amrit Shakti
4.4,25258,1742,4,higher_floor,1,Built-up Area,1,new_property,1,4,flat,Nahar Amrit Shakti
2.55,38007,670,2,higher_floor,1,Carpet Area,1,new_property,1,2,flat,Nahar Amrit Shakti
8.6,27741,3100,5,Not Specified,0,Not Specified,0,not_specify,0,4,flat,Ghatkopar 
0.9,22388,402,1,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Bail Bajar
1.85,17619,1050,2,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Ghatkopar 
2.82,35031,805,2,higher_floor,1,Carpet Area,1,new_property,1,2,flat,Sindhi Society Chembur
1.35,24861,543,2,higher_floor,1,Carpet Area,1,new_property,1,2,flat,"Nehru Nagar,Kurla"
3.5,41176,850,3,higher_floor,1,Carpet Area,1,new_property,1,3,flat,Deonar
1.25,25510,490,1,lower_floor,1,Super Built-up Area,1,moderately_new,1,1,flat,Sindhi Society Chembur
4.2,19580,2145,3,Not Specified,0,Not Specified,0,not_specify,0,3,flat,Chembur
2.85,27643,1031,2,middle_floor,1,Super Built-up Area,1,not_specify,0,2,flat,Powai
2.9,29501,983,3,higher_floor,1,Carpet Area,1,new_property,1,2,flat,Kanjurmarg west
3.28,38051,862,2,higher_floor,1,Carpet Area,1,not_specify,0,2,flat,Deonar
3.01,38000,792,2,higher_floor,1,Carpet Area,1,not_specify,0,2,flat,Deonar
6,37500,1600,4,higher_floor,1,Carpet Area,1,new_property,1,4,flat,Chembur
1.85,29790,621,2,higher_floor,1,Carpet Area,1,new_property,1,2,flat,Ghatkopar 
2.79,29523,945,3,higher_floor,1,Carpet Area,1,new_property,1,3,flat,Ghatkopar 
3.65,34629,1054,3,higher_floor,1,Carpet Area,1,new_property,1,3,flat,Mulund
2.35,27647,850,3,middle_floor,1,Carpet Area,1,not_specify,0,2,flat,Bhandup 
1.99,24782,803,2,lower_floor,1,Carpet Area,1,new_property,1,2,flat,Govind Nagar
6.5,42345,1535,4,higher_floor,1,Carpet Area,1,new_property,1,4,flat,Chembur
2.15,21500,1000,2,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Chandivali
2.06,25526,807,2,higher_floor,1,Carpet Area,1,new_property,1,2,flat,Bhandup 
2.3,33144,693,2,higher_floor,1,Carpet Area,1,new_property,1,2,flat,Chembur 
3.2,30303,1056,4,middle_floor,1,Carpet Area,1,new_property,1,4,flat,Mulund
2.5,33333,1000,2,middle_floor,1,Built-up Area,1,new_property,1,2,flat,Chembur 
1.8,37815,476,1,Not Specified,0,Carpet Area,1,not_specify,0,2,flat,Sion Koliwada
3.45,41071,840,3,higher_floor,1,Carpet Area,1,moderately_new,1,3,flat,Chembur
2.21,25697,860,3,higher_floor,1,Carpet Area,1,moderately_new,1,2,flat,Nehru Nagar
3.1,24800,1250,4,Not Specified,0,Not Specified,0,new_property,1,3,flat,Ambedkar Nagar
3.2,41025,780,2,middle_floor,1,Carpet Area,1,new_property,1,2,flat,Chembur
4.15,43915,945,3,middle_floor,1,Carpet Area,1,new_property,1,3,flat,Chembur 
2.25,28301,795,2,lower_floor,1,Carpet Area,1,not_specify,0,2,flat,Kanjurmarg 
3.65,36943,988,3,middle_floor,1,Carpet Area,1,not_specify,0,3,flat,Chembur
2.62,38081,688,2,middle_floor,1,Carpet Area,1,new_property,1,2,flat,Chembur
3.99,31920,1250,3,higher_floor,1,Carpet Area,1,not_specify,0,3,flat,Kanjurmarg 
3.3,29229,1129,3,lower_floor,1,Carpet Area,1,not_specify,0,2,flat,Kanjurmarg west
5.5,28190,1951,4,Not Specified,0,Carpet Area,1,not_specify,0,5,flat,Mulund
7.75,46130,1680,3,higher_floor,1,Carpet Area,1,new_property,1,3,flat,Chembur
14.75,48712,3028,6,higher_floor,1,Carpet Area,1,new_property,1,6,flat,Chembur
3.05,33888,900,2,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Powai
3.3,30414,1085,3,higher_floor,1,Carpet Area,1,new_property,1,3,flat,Kanjurmarg 
2.1,28688,732,2,middle_floor,1,Carpet Area,1,not_specify,0,2,flat,Kanjurmarg 
1.3,28888,450,1,Not Specified,0,Carpet Area,1,not_specify,0,1,flat,Kanjurmarg 
2.3,35384,650,2,higher_floor,1,Carpet Area,1,new_property,1,2,flat,Mulund
2.25,33284,676,2,higher_floor,1,Super Built-up Area,1,new_property,1,2,flat,Ghatkopar 
2.55,34693,735,2,middle_floor,1,Super Built-up Area,1,not_specify,0,2,flat,Garodia Nagar
1.5,27272,550,2,higher_floor,1,Carpet Area,1,new_property,1,2,flat,Vikhroli 
0.91,22469,405,1,higher_floor,1,Carpet Area,1,new_property,1,1,flat,Vikhroli 
4.2,35000,1200,2,middle_floor,1,Carpet Area,1,not_specify,0,4,flat,Chembur
1.7,25260,673,2,higher_floor,1,Carpet Area,1,not_specify,0,2,flat,Vikhroli 
2.15,32282,666,2,higher_floor,1,Super Built-up Area,1,not_specify,0,2,flat,Ghatkopar 
4.5,42613,1056,3,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Ghatkopar 
1.8,28037,642,2,higher_floor,1,Carpet Area,1,new_property,1,2,flat,Ghatkopar
4.26,31040,2061,4,higher_floor,1,Super Built-up Area,1,not_specify,0,3,flat,Deonar
3.8,30400,1250,3,Not Specified,0,Not Specified,0,new_property,1,3,flat,Kanjurmarg 
23,43396,5300,5,Not Specified,0,Super Built-up Area,1,not_specify,0,6,flat,Panchkutir Ganesh Nagar
6.1,43478,1403,3,higher_floor,1,Carpet Area,1,not_specify,0,4,flat,Powai
3.6,36734,1300,3,Not Specified,0,Super Built-up Area,1,not_specify,0,2,flat,Nahar Amrit Shakti
1.42,34466,412,1,lower_floor,1,Not Specified,0,not_specify,0,1,flat,Chandivali
1.55,25833,600,1,middle_floor,1,Super Built-up Area,1,new_property,1,2,flat,Tunga Village
6.99,32391,2158,3,higher_floor,1,Super Built-up Area,1,not_specify,0,3,flat,Powai
2.28,29230,780,2,middle_floor,1,Super Built-up Area,1,not_specify,0,2,flat,Ghatkopar 
1.05,24418,430,1,higher_floor,1,Carpet Area,1,new_property,1,1,flat,Vikhroli 
7.7,51333,1500,4,Not Specified,0,Not Specified,0,not_specify,0,3,flat,Vikhroli 
1.3,29680,438,1,lower_floor,1,Carpet Area,1,new_property,1,2,flat,Mulund
3.2,29090,1100,3,higher_floor,1,Built-up Area,1,new_property,1,3,flat,Mulund
1.5,26785,560,2,lower_floor,1,Carpet Area,1,not_specify,0,2,flat,Mulund
2.1,29535,711,2,higher_floor,1,Carpet Area,1,new_property,1,2,flat,Mulund
1.8,17142,1050,2,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Ghatkopar 
1.75,26923,650,2,middle_floor,1,Carpet Area,1,not_specify,0,2,flat,Mulund
4,33333,1200,3,Not Specified,0,Not Specified,0,not_specify,0,3,flat,Deonar
2.2,28645,768,2,higher_floor,1,Carpet Area,1,new_property,1,2,flat,Mulund
1.99,28924,688,2,higher_floor,1,Carpet Area,1,new_property,1,2,flat,Mulund
2,32786,610,2,higher_floor,1,Carpet Area,1,new_property,1,2,flat,Ghatkopar 
1.85,18500,1000,2,higher_floor,1,Super Built-up Area,1,new_property,1,2,flat,Chembur
2.2,22940,959,2,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Ghatkopar 
2.5,2156,11592,2,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Chembur 
2.4,22988,1044,2,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Garodia Nagar
4.15,39712,1045,5,higher_floor,1,Carpet Area,1,new_property,1,2,flat,Ghatkopar 
2.5,26041,960,3,Not Specified,0,Not Specified,0,not_specify,0,3,flat,Ghatkopar 
4.59,45808,1002,2,Not Specified,0,Not Specified,0,not_specify,0,3,flat,Chembur
4.69,45935,1021,2,Not Specified,0,Not Specified,0,not_specify,0,3,flat,Chembur
5.75,46483,1237,4,higher_floor,1,Not Specified,0,not_specify,0,3,flat,Chembur
7.8,46373,1682,3,Not Specified,0,Not Specified,0,not_specify,0,3,flat,Chembur
0.98,27450,357,2,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Chembur
3.5,29166,1200,3,Not Specified,0,Not Specified,0,not_specify,0,3,flat,Subhash Nagar
2.65,39789,666,2,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Powai
2.7,31764,850,3,higher_floor,1,Carpet Area,1,new_property,1,3,flat,Pant Nagar
1.2,25263,475,1,middle_floor,1,Super Built-up Area,1,not_specify,0,2,flat,Kanjurmarg 
2.56,34133,750,2,lower_floor,1,Super Built-up Area,1,new_property,1,2,flat,Ghatkopar 
4.2,44210,950,3,higher_floor,1,Super Built-up Area,1,new_property,1,3,flat,Powai
1.3,36723,354,1,Not Specified,0,Carpet Area,1,not_specify,0,2,flat,Sion Koliwada
1.82,24266,750,2,middle_floor,1,Carpet Area,1,new_property,1,2,flat,Chembur 
10,36036,2775,3,Not Specified,0,Not Specified,0,not_specify,0,4,flat,Powai
6.75,54000,1560,3,lower_floor,1,Not Specified,0,not_specify,0,3,flat,Powai
1.2,20869,575,2,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Vikhroli 
2.7,40419,668,2,higher_floor,1,Carpet Area,1,new_property,1,2,flat,Powai
3,21126,1420,3,middle_floor,1,Carpet Area,1,not_specify,0,3,flat,Chembur 
1.71,14869,1150,2,lower_floor,1,Not Specified,0,not_specify,0,2,flat,Mulund
7.02,34143,2056,3,higher_floor,1,Super Built-up Area,1,new_property,1,3,flat,Powai
1.25,30413,411,1,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Tilak nagar
3,20408,1470,3,middle_floor,1,Super Built-up Area,1,new_property,1,3,flat,Mulund
