Unnamed: 0,locality,locality_clean,latitude,longitude,geocoded_display_name
2118,Asha Nagar,Asha Nagar,19.2117164,72.8646991,"Dhruv Apartments, Asha Nagar, Asha Nagar Road, Thakur Complex, Kandivali East, R/S Ward, Mumbai Zone 4, Mumbai, Mumbai Suburban District, Maharashtra, 400101, India"
2119,Khindipada,Khindipada,19.1650350,72.9304173,"Khindipada, Nahur, S Ward, Mumbai Zone 6, Mumbai, Mumbai Suburban District, Maharashtra, 400082, India"
2120,Kamgar Nagar,Kamgar Nagar,19.0102201,72.8274009,"Kamgar Nagar, Prabhadevi, G/S Ward, Mumbai Zone 2, Mumbai City District, Maharashtra, 400025, India"
2121,Ghatkopar ,Ghatkopar,19.0856928,72.9083668,"Ghatkopar, Station Road, Kapol Wadi, Ghatkopar East, N Ward, Mumbai Zone 6, Mumbai, Mumbai Suburban District, Maharashtra, 400086, India"
2122,Govandi,Govandi,19.0553688,72.9150702,"Govandi, B S Devashi Marg, Samrat Ashok Nagar, Govandi West, M/E Ward, Mumbai Zone 5, Mumbai, Mumbai Suburban District, Maharashtra, 400043, India"
2123,Kurla ,Kurla,19.0652797,72.8793805,"Kurla, S G Barve Marg, Brahmanwadi, Kurla West, L Ward, Mumbai Zone 5, Mumbai, Mumbai Suburban District, Maharashtra, 400024, India"
2124,Vikhroli Park Site,Vikhroli Park Site,19.1035605,72.9167731,"Vikhroli Park Site Road 8, Park Site Colony, Pirojsha Godrej Nagar, N Ward, Mumbai Zone 6, Mumbai, Mumbai Suburban District, Maharashtra, 400079, India"
2125,Central Area,Central Area,18.9695855,72.8193152,"Mumbai Central, J Boman Behram Marg, Cowasji Jehangir Colony, Tulsi Wadi, D Ward, Mumbai Zone 1, Mumbai City District, Maharashtra, 400004, India"
2126,Nahur ,Nahur,19.1546402,72.9466525,"Nahur, M D Keni Road, RCF Colony, Nahur, S Ward, Mumbai Zone 6, Mumbai, Mumbai Suburban District, Maharashtra, 400078, India"
2127,Hariyali,Hariyali,19.1136865,72.9297750,"Hariyali, Vikhroli West, S Ward, Mumbai Zone 6, Mumbai, Mumbai Suburban District, Maharashtra, 400083, India"
2128,Gaon Devi,Gaon Devi,19.0375567,73.0140985,"gaon devi mandir, Nerul West, Navi Mumbai, Thane Subdistrict, Thane, Maharashtra, India"
2129,Tagore Nagar,Tagore Nagar,19.1196145,72.9343142,"Tagore Nagar, Vikhroli East, S Ward, Mumbai Zone 6, Mumbai, Mumbai Suburban District, Maharashtra, 400083, India"
2130,Chembur,Chembur,19.0548180,72.8979713,"Chembur, M/W Ward, Mumbai Zone 5, Mumbai, Mumbai Suburban District, Maharashtra, 400089, India"
2131,Bhandup ,Bhandup,19.1427570,72.9376543,"Bhandup, Bhandup Station Road, Bhandup West, S Ward, Mumbai Zone 6, Mumbai, Mumbai Suburban District, Maharashtra, 400078, India"
2132,Mulund,Mulund,19.1721366,72.9566971,"Mulund, Platform 4, Vijay Nagar, Mulund East, T Ward, Mumbai Zone 6, Mumbai, Mumbai Suburban District, Maharashtra, 400081, India"
2133,BS Ambedkar Nagar,BS Ambedkar Nagar,19.0009114,72.8493704,"Ambedkar Nagar, Sewri, F/S Ward, Mumbai Zone 2, Mumbai City District, Maharashtra, India"
2134,Christian Gaon,Christian Gaon,,,
2135,GuruTeg Bahadur Nagar,GuruTeg Bahadur Nagar,19.0380048,72.8643455,"Guru Tegh Bahadur Nagar, M Ambedkar Marg, Agarwada Colony, Indira Nagar, F/N Ward, Mumbai Zone 2, Mumbai City District, Maharashtra, 400022, India"
2136,Deonar,Deonar,19.0475502,72.9051895,"Deonar, M/W Ward, Mumbai Zone 5, Mumbai, Mumbai Suburban District, Maharashtra, 400089, India"
2137,Chembur,Chembur,19.0548180,72.8979713,"Chembur, M/W Ward, Mumbai Zone 5, Mumbai, Mumbai Suburban District, Maharashtra, 400089, India"
2138,Sion,Sion,19.0465213,72.8632834,"Sion, Sion Bandra Link Road, Sion East, G/N Ward, Mumbai Zone 2, Mumbai City District, Maharashtra, 400051, India"
2139,Ganesh Nagar,Ganesh Nagar,18.5927116,73.8625967,"Ganesh Nagar, Pimpri-Chinchwad, Haveli Subdistrict, Pune District, Maharashtra, 411031, India"
2140,Keshav Pada,Keshav Pada,19.1717774,72.9463808,"Keshav Pada, Mulund West, T Ward, Mumbai Zone 6, Mumbai, Mumbai Suburban District, Maharashtra, 400080, India"
2141,Mhada Colony,Mhada Colony,20.2511706,75.7665521,"Mhada Colony, Bhokardan, Jalna District, Maharashtra, 431114, India"
2142,Bhatwadi,Bhatwadi,17.0271193,74.1417503,"Bhatwadi, Shirala, Sangli District, Maharashtra, 415408, India"
2143,Kurla ,Kurla,19.0652797,72.8793805,"Kurla, S G Barve Marg, Brahmanwadi, Kurla West, L Ward, Mumbai Zone 5, Mumbai, Mumbai Suburban District, Maharashtra, 400024, India"
2144,Laxmi Colony,Laxmi Colony,19.0919482,72.9169798,"H 1-C, H 1-C, Triveni Co-operative Housing Society, MHADA colony, Laxmi Nagar, Ghatkopar - E, Rajaram Bane Marg, Laxmi Nagar, Ghatkopar, N Ward, Mumbai Zone 6, Mumbai, Mumbai Suburban District, Maharashtra, 400075, India"
2145,Chembur,Chembur,19.0548180,72.8979713,"Chembur, M/W Ward, Mumbai Zone 5, Mumbai, Mumbai Suburban District, Maharashtra, 400089, India"
2146,Govandi,Govandi,19.0553688,72.9150702,"Govandi, B S Devashi Marg, Samrat Ashok Nagar, Govandi West, M/E Ward, Mumbai Zone 5, Mumbai, Mumbai Suburban District, Maharashtra, 400043, India"
2147,Govandi,Govandi,19.0553688,72.9150702,"Govandi, B S Devashi Marg, Samrat Ashok Nagar, Govandi West, M/E Ward, Mumbai Zone 5, Mumbai, Mumbai Suburban District, Maharashtra, 400043, India"
2148,Kurla ,Kurla,19.0652797,72.8793805,"Kurla, S G Barve Marg, Brahmanwadi, Kurla West, L Ward, Mumbai Zone 5, Mumbai, Mumbai Suburban District, Maharashtra, 400024, India"
2149,Tagore Nagar,Tagore Nagar,19.1196145,72.9343142,"Tagore Nagar, Vikhroli East, S Ward, Mumbai Zone 6, Mumbai, Mumbai Suburban District, Maharashtra, 400083, India"
2150,Vikhroli Park Site,Vikhroli Park Site,19.1035605,72.9167731,"Vikhroli Park Site Road 8, Park Site Colony, Pirojsha Godrej Nagar, N Ward, Mumbai Zone 6, Mumbai, Mumbai Suburban District, Maharashtra, 400079, India"
2151,Kamgar Nagar,Kamgar Nagar,19.0102201,72.8274009,"Kamgar Nagar, Prabhadevi, G/S Ward, Mumbai Zone 2, Mumbai City District, Maharashtra, 400025, India"
2152,Tirandaz,Tirandaz,19.0183865,72.8525799,"Rustom Tirandaz Garden, Matunga East, F/N Ward, Mumbai Zone 2, Mumbai City District, Maharashtra, India"
2153,Ramabai Ambedkar Nagar,Ramabai Ambedkar Nagar,19.1247542,72.9201221,"Ramabai Ambedkar Nagar, Kanjur West, S Ward, Mumbai Zone 6, Mumbai, Mumbai Suburban District, Maharashtra, 400076, India"
2154,Battipada,Battipada,,,
2155,Bhandup,Bhandup,19.1427570,72.9376543,"Bhandup, Bhandup Station Road, Bhandup West, S Ward, Mumbai Zone 6, Mumbai, Mumbai Suburban District, Maharashtra, 400078, India"
2156,Ghatkopar ,Ghatkopar,19.0856928,72.9083668,"Ghatkopar, Station Road, Kapol Wadi, Ghatkopar East, N Ward, Mumbai Zone 6, Mumbai, Mumbai Suburban District, Maharashtra, 400086, India"
2157,New Gautam Nagar,New Gautam Nagar,19.0602622,72.9154444,"New Gautam Nagar, Govandi East, M/E Ward, Mumbai Zone 5, Mumbai, Mumbai Suburban District, Maharashtra, 400044, India"
2158,Indira Nagar,Indira Nagar,19.0360520,72.8635501,"Indira Nagar, F/N Ward, Mumbai Zone 2, Mumbai City District, Maharashtra, 400022, India"
2159,Indira Nagar,Indira Nagar,19.0360520,72.8635501,"Indira Nagar, F/N Ward, Mumbai Zone 2, Mumbai City District, Maharashtra, 400022, India"
2160,LBS Marg,LBS Marg,19.0816540,72.8816381,"Lal Bahadur Shastri Marg, Hallow Pul, Kurla West, L Ward, Mumbai Zone 5, Mumbai, Mumbai Suburban District, Maharashtra, 400070, India"
2161,Bhandup ,Bhandup,19.1427570,72.9376543,"Bhandup, Bhandup Station Road, Bhandup West, S Ward, Mumbai Zone 6, Mumbai, Mumbai Suburban District, Maharashtra, 400078, India"
2162,Powai,Powai,19.1187195,72.9073476,"Powai, S Ward, Mumbai Zone 6, Mumbai, Mumbai Suburban District, Maharashtra, 400076, India"
2163,Chembur,Chembur,19.0548180,72.8979713,"Chembur, M/W Ward, Mumbai Zone 5, Mumbai, Mumbai Suburban District, Maharashtra, 400089, India"
2164,Antop Hill,Antop Hill,19.0301805,72.8669504,"Antop Hill, M Ambedkar Marg, CGS Colony, Indira Nagar, F/N Ward, Mumbai Zone 2, Mumbai City District, Maharashtra, 400037, India"
2165,RP Nagar,RP Nagar,18.5605448,73.9528977,"RP Nagar Road, Kharadi, Wagholi, Pune City Subdistrict, Pune District, Maharashtra, 411023, India"
2166,Panchkutir Ganesh Nagar,Panchkutir Ganesh Nagar,,,
2167,Bhatwadi,Bhatwadi,17.0271193,74.1417503,"Bhatwadi, Shirala, Sangli District, Maharashtra, 415408, India"
2168,Kurla ,Kurla,19.0652797,72.8793805,"Kurla, S G Barve Marg, Brahmanwadi, Kurla West, L Ward, Mumbai Zone 5, Mumbai, Mumbai Suburban District, Maharashtra, 400024, India"
2169,Ghatkopar ,Ghatkopar,19.0856928,72.9083668,"Ghatkopar, Station Road, Kapol Wadi, Ghatkopar East, N Ward, Mumbai Zone 6, Mumbai, Mumbai Suburban District, Maharashtra, 400086, India"
2170,Bhandup ,Bhandup,19.1427570,72.9376543,"Bhandup, Bhandup Station Road, Bhandup West, S Ward, Mumbai Zone 6, Mumbai, Mumbai Suburban District, Maharashtra, 400078, India"
2171,Mulund,Mulund,19.1721366,72.9566971,"Mulund, Platform 4, Vijay Nagar, Mulund East, T Ward, Mumbai Zone 6, Mumbai, Mumbai Suburban District, Maharashtra, 400081, India"
2172,Vikhroli ,Vikhroli,19.1114795,72.9280210,"Vikhroli, P. Soman Marg, Hariyali, Vikhroli West, S Ward, Mumbai Zone 6, Mumbai, Mumbai Suburban District, Maharashtra, 400059, India"
2173,Powai,Powai,19.1187195,72.9073476,"Powai, S Ward, Mumbai Zone 6, Mumbai, Mumbai Suburban District, Maharashtra, 400076, India"
2174,Jamil Nagar,Jamil Nagar,19.1433206,72.9251908,"Jamil Nagar, Bhandup West, S Ward, Mumbai Zone 6, Mumbai, Mumbai Suburban District, Maharashtra, 400078, India"
2175,Govandi ,Govandi,19.0553688,72.9150702,"Govandi, B S Devashi Marg, Samrat Ashok Nagar, Govandi West, M/E Ward, Mumbai Zone 5, Mumbai, Mumbai Suburban District, Maharashtra, 400043, India"
2176,Chembur,Chembur,19.0548180,72.8979713,"Chembur, M/W Ward, Mumbai Zone 5, Mumbai, Mumbai Suburban District, Maharashtra, 400089, India"
2177,Tagore Nagar,Tagore Nagar,19.1196145,72.9343142,"Tagore Nagar, Vikhroli East, S Ward, Mumbai Zone 6, Mumbai, Mumbai Suburban District, Maharashtra, 400083, India"
2178,Ambernath,Ambernath,19.2015607,73.2004771,"Ambernath, Ulhasnagar Subdistrict, Thane, Maharashtra, India"
2179,Bhandup ,Bhandup,19.1427570,72.9376543,"Bhandup, Bhandup Station Road, Bhandup West, S Ward, Mumbai Zone 6, Mumbai, Mumbai Suburban District, Maharashtra, 400078, India"
2180,Bhandup ,Bhandup,19.1427570,72.9376543,"Bhandup, Bhandup Station Road, Bhandup West, S Ward, Mumbai Zone 6, Mumbai, Mumbai Suburban District, Maharashtra, 400078, India"
2181,Bhandup ,Bhandup,19.1427570,72.9376543,"Bhandup, Bhandup Station Road, Bhandup West, S Ward, Mumbai Zone 6, Mumbai, Mumbai Suburban District, Maharashtra, 400078, India"
2182,Baiganwadi,Baiganwadi,19.0618979,72.9249694,"Baiganwadi, Plot No.11, Shivaji Nagar, M/E Ward, Mumbai Zone 5, Mumbai, Mumbai Suburban District, Maharashtra, 400043, India"
2183,Mulund,Mulund,19.1721366,72.9566971,"Mulund, Platform 4, Vijay Nagar, Mulund East, T Ward, Mumbai Zone 6, Mumbai, Mumbai Suburban District, Maharashtra, 400081, India"
2184,Chandivali,Chandivali,19.1091482,72.8945793,"Chandivali, L Ward, Mumbai Zone 5, Mumbai, Mumbai Suburban District, Maharashtra, 400072, India"
2185,Ghatkopar ,Ghatkopar,19.0856928,72.9083668,"Ghatkopar, Station Road, Kapol Wadi, Ghatkopar East, N Ward, Mumbai Zone 6, Mumbai, Mumbai Suburban District, Maharashtra, 400086, India"
2186,Powai,Powai,19.1187195,72.9073476,"Powai, S Ward, Mumbai Zone 6, Mumbai, Mumbai Suburban District, Maharashtra, 400076, India"
2187,Vidyavihar,Vidyavihar,19.0795422,72.8971169,"Vidyavihar, Station Road, Kirol VIllage, Vidya Vihar West, N Ward, Mumbai Zone 6, Mumbai, Mumbai Suburban District, Maharashtra, 400086, India"
2188,Bhandup ,Bhandup,19.1427570,72.9376543,"Bhandup, Bhandup Station Road, Bhandup West, S Ward, Mumbai Zone 6, Mumbai, Mumbai Suburban District, Maharashtra, 400078, India"
2189,Bhandup ,Bhandup,19.1427570,72.9376543,"Bhandup, Bhandup Station Road, Bhandup West, S Ward, Mumbai Zone 6, Mumbai, Mumbai Suburban District, Maharashtra, 400078, India"
2190,Trombay,Trombay,19.0336510,72.9503637,"Trombay, V.N. Purav Marg, Trombay Koliwada, Cheeta Camp, M/E Ward, Mumbai Zone 5, Mumbai, Mumbai Suburban District, Maharashtra, 400034, India"
2191,Chirag Nagar,Chirag Nagar,19.0878678,72.9010736,"Chirag Nagar Police Colony, Ghatkopar West, N Ward, Mumbai Zone 6, Mumbai, Mumbai Suburban District, Maharashtra, India"
2192,Chirag Nagar,Chirag Nagar,19.0878678,72.9010736,"Chirag Nagar Police Colony, Ghatkopar West, N Ward, Mumbai Zone 6, Mumbai, Mumbai Suburban District, Maharashtra, India"
2193,Deonar Municipal Colony,Deonar Municipal Colony,19.0536503,72.9240918,"Deonar Colony, Govandi East, M/E Ward, Mumbai Zone 5, Mumbai, Mumbai Suburban District, Maharashtra, 400088, India"
2194,Mulund,Mulund,19.1721366,72.9566971,"Mulund, Platform 4, Vijay Nagar, Mulund East, T Ward, Mumbai Zone 6, Mumbai, Mumbai Suburban District, Maharashtra, 400081, India"
2195,Chembur ,Chembur,19.0548180,72.8979713,"Chembur, M/W Ward, Mumbai Zone 5, Mumbai, Mumbai Suburban District, Maharashtra, 400089, India"
2196,Mulund,Mulund,19.1721366,72.9566971,"Mulund, Platform 4, Vijay Nagar, Mulund East, T Ward, Mumbai Zone 6, Mumbai, Mumbai Suburban District, Maharashtra, 400081, India"
2197,Sion,Sion,19.0465213,72.8632834,"Sion, Sion Bandra Link Road, Sion East, G/N Ward, Mumbai Zone 2, Mumbai City District, Maharashtra, 400051, India"
2198,Mulund,Mulund,19.1721366,72.9566971,"Mulund, Platform 4, Vijay Nagar, Mulund East, T Ward, Mumbai Zone 6, Mumbai, Mumbai Suburban District, Maharashtra, 400081, India"
2199,Vidyavihar ,Vidyavihar,19.0795422,72.8971169,"Vidyavihar, Station Road, Kirol VIllage, Vidya Vihar West, N Ward, Mumbai Zone 6, Mumbai, Mumbai Suburban District, Maharashtra, 400086, India"
2200,Bhandup ,Bhandup,19.1427570,72.9376543,"Bhandup, Bhandup Station Road, Bhandup West, S Ward, Mumbai Zone 6, Mumbai, Mumbai Suburban District, Maharashtra, 400078, India"
2201,Mulund,Mulund,19.1721366,72.9566971,"Mulund, Platform 4, Vijay Nagar, Mulund East, T Ward, Mumbai Zone 6, Mumbai, Mumbai Suburban District, Maharashtra, 400081, India"
2202,Mulund,Mulund,19.1721366,72.9566971,"Mulund, Platform 4, Vijay Nagar, Mulund East, T Ward, Mumbai Zone 6, Mumbai, Mumbai Suburban District, Maharashtra, 400081, India"
2203,Panvel,Panvel,18.9895249,73.1221935,"Panvel, Panvel Subdistrict, Raigad, Maharashtra, India"
2204,Adaigaon,Adaigaon,,,
2205,Adaigaon,Adaigaon,,,
2206,Belapur,Belapur,19.6197639,74.6599008,"Belapur, SH44, Shrirampur, Ahilyanagar District, Maharashtra, 413700, India"
2207,Sector 1A Kopar Khairane,Sector 1A Kopar Khairane,19.1056227,72.9988648,"Kopar Khairane Village, Kopar Khairne, Navi Mumbai, Thane Subdistrict, Thane, Maharashtra, 400709, India"
2208,Sector 8B Belapur,Sector 8B Belapur,19.0310419,73.0356567,"Sector 9 Agro Project Farm, Belapur East, Navi Mumbai, Thane Subdistrict, Thane, Maharashtra, India"
2209,Sector 7 Airoli,Sector 7 Airoli,19.1582719,72.9967088,"Airoli, Navi Mumbai, Thane Subdistrict, Thane, Maharashtra, 400708, India"
2210,Sector 8B Belapur,Sector 8B Belapur,19.0310419,73.0356567,"Sector 9 Agro Project Farm, Belapur East, Navi Mumbai, Thane Subdistrict, Thane, Maharashtra, India"
2211,Sector 8 Kalamboli,Sector 8 Kalamboli,19.0358309,73.1034796,"Kalamboli, Panvel, Panvel Subdistrict, Raigad, Maharashtra, 410218, India"
2212,Sector 17 Nerul,Sector 17 Nerul,19.0333249,73.0089489,"17, Sector 6 Nerul Road, Nerul West, Navi Mumbai, Thane Subdistrict, Thane, Maharashtra, 400007, India"
2213,Sector 15 Vashi,Sector 15 Vashi,19.0757840,72.9952364,"Vashi, Navi Mumbai, Thane Subdistrict, Thane, Maharashtra, 400703, India"
2214,Sector 1 Kopar Khairane,Sector 1 Kopar Khairane,19.1056227,72.9988648,"Kopar Khairane Village, Kopar Khairne, Navi Mumbai, Thane Subdistrict, Thane, Maharashtra, 400709, India"
2215,Sector 8B Belapur,Sector 8B Belapur,19.0310419,73.0356567,"Sector 9 Agro Project Farm, Belapur East, Navi Mumbai, Thane Subdistrict, Thane, Maharashtra, India"
2216,Sector 8B Belapur,Sector 8B Belapur,19.0310419,73.0356567,"Sector 9 Agro Project Farm, Belapur East, Navi Mumbai, Thane Subdistrict, Thane, Maharashtra, India"
2217,Nagaon,Nagaon,16.9863832,74.6306527,"Nagaon, Tasgaon, Sangli District, Maharashtra, 416307, India"
2218,Sector 29 Vashi,Sector 29 Vashi,19.0894378,73.0047837,"Sector 29 Vashi, Vashi - Koparkhairne Link Road, Kopar Khairne, Navi Mumbai, Thane Subdistrict, Thane, Maharashtra, 400703, India"
2219,Sector 6 Vashi,Sector 6 Vashi,19.0757840,72.9952364,"Vashi, Navi Mumbai, Thane Subdistrict, Thane, Maharashtra, 400703, India"
2220,Sector 15 Kopar Khairane,Sector 15 Kopar Khairane,19.1056227,72.9988648,"Kopar Khairane Village, Kopar Khairne, Navi Mumbai, Thane Subdistrict, Thane, Maharashtra, 400709, India"
2221,Ulwe,Ulwe,17.8910705,73.7891047,"ulwe, 123, Satara, Jaoli, Satara, Maharashtra, 400706, India"
2222,Sector 2 New Panvel,Sector 2 New Panvel,18.9993761,73.1239899,"New Panvel, Panvel, Panvel Subdistrict, Raigad, Maharashtra, 410206, India"
2223,Seawoods,Seawoods,19.0216748,73.0186236,"Seawoods Grand Central Mall, Seawoods, Seawoods Station Road, Sector-42, Seawoods East, Navi Mumbai, Thane Subdistrict, Thane, Maharashtra, 400706, India"
2224,New Panvel ,New Panvel,18.9993761,73.1239899,"New Panvel, Panvel, Panvel Subdistrict, Raigad, Maharashtra, 410206, India"
2225,Karanjade,Karanjade,,,
2226,Karanjade,Karanjade,,,
2227,Sector 8 Airoli,Sector 8 Airoli,19.1481414,72.9949050,"Sector 8 (Airoli), Diva Koliwada Road, Airoli Sector 5, Airoli, Navi Mumbai, Thane Subdistrict, Thane, Maharashtra, 410701, India"
2228,Sector 23 Ulwe,Sector 23 Ulwe,17.8910705,73.7891047,"ulwe, 123, Satara, Jaoli, Satara, Maharashtra, 400706, India"
2229,Sector 8 Kopar Khairane,Sector 8 Kopar Khairane,19.1056227,72.9988648,"Kopar Khairane Village, Kopar Khairne, Navi Mumbai, Thane Subdistrict, Thane, Maharashtra, 400709, India"
2230,Rabale,Rabale,19.1366355,73.0027824,"Rabale, Rabale Station Road, Sector 26, MIDC - Rabale, Navi Mumbai, Thane Subdistrict, Thane, Maharashtra, 400701, India"
2231,Adai,Adai,19.0053004,73.1233424,"Adai lake, New Panvel, Panvel, Panvel Subdistrict, Raigad, Maharashtra, India"
2232,Sector 7 Kopar Khairane,Sector 7 Kopar Khairane,19.1056227,72.9988648,"Kopar Khairane Village, Kopar Khairne, Navi Mumbai, Thane Subdistrict, Thane, Maharashtra, 400709, India"
2233,New Panvel ,New Panvel,18.9993761,73.1239899,"New Panvel, Panvel, Panvel Subdistrict, Raigad, Maharashtra, 410206, India"
2234,Adaigaon,Adaigaon,,,
2235,Old Panvel,Old Panvel,18.9876767,73.1112492,"Old Panvel Bhaji Market, New Panvel, Panvel, Panvel Subdistrict, Raigad, Maharashtra, 410200, India"
2236,New Panvel,New Panvel,18.9993761,73.1239899,"New Panvel, Panvel, Panvel Subdistrict, Raigad, Maharashtra, 410206, India"
2237,Sector 2 CBD Belapur,Sector 2 CBD Belapur,19.0234849,73.0384895,"CBD Belapur East, Belapur East, Navi Mumbai, Thane Subdistrict, Thane, Maharashtra, India"
2238,Kharghar,Kharghar,19.0525298,73.0735111,"Kharghar, Panvel, Panvel Subdistrict, Raigad, Maharashtra, 420210, India"
2239,Sector 6 Vashi,Sector 6 Vashi,19.0757840,72.9952364,"Vashi, Navi Mumbai, Thane Subdistrict, Thane, Maharashtra, 400703, India"
2240,Panvel,Panvel,18.9895249,73.1221935,"Panvel, Panvel Subdistrict, Raigad, Maharashtra, India"
2241,Sector 6 Vashi,Sector 6 Vashi,19.0757840,72.9952364,"Vashi, Navi Mumbai, Thane Subdistrict, Thane, Maharashtra, 400703, India"
2242,Sector 6 Vashi,Sector 6 Vashi,19.0757840,72.9952364,"Vashi, Navi Mumbai, Thane Subdistrict, Thane, Maharashtra, 400703, India"
2243,Sector 20 Kharghar,Sector 20 Kharghar,19.0525298,73.0735111,"Kharghar, Panvel, Panvel Subdistrict, Raigad, Maharashtra, 410210, India"
2244,Sector 17 Nerul,Sector 17 Nerul,19.0333249,73.0089489,"17, Sector 6 Nerul Road, Nerul West, Navi Mumbai, Thane Subdistrict, Thane, Maharashtra, 400007, India"
2245,Panvel,Panvel,18.9895249,73.1221935,"Panvel, Panvel Subdistrict, Raigad, Maharashtra, India"
2246,Sector 7 Vashi,Sector 7 Vashi,19.0757840,72.9952364,"Vashi, Navi Mumbai, Thane Subdistrict, Thane, Maharashtra, 400703, India"
2247,Sector 7 Vashi,Sector 7 Vashi,19.0757840,72.9952364,"Vashi, Navi Mumbai, Thane Subdistrict, Thane, Maharashtra, 400703, India"
2248,Old Panvel,Old Panvel,18.9876767,73.1112492,"Old Panvel Bhaji Market, New Panvel, Panvel, Panvel Subdistrict, Raigad, Maharashtra, 410200, India"
2249,Sector 17 Nerul,Sector 17 Nerul,19.0333249,73.0089489,"17, Sector 6 Nerul Road, Nerul West, Navi Mumbai, Thane Subdistrict, Thane, Maharashtra, 400007, India"
2250,on demand,on demand,,,
2251,Sector 7 Vashi,Sector 7 Vashi,19.0757840,72.9952364,"Vashi, Navi Mumbai, Thane Subdistrict, Thane, Maharashtra, 400703, India"
2252,Sector 18 Kopar Khairane,Sector 18 Kopar Khairane,19.1056227,72.9988648,"Kopar Khairane Village, Kopar Khairne, Navi Mumbai, Thane Subdistrict, Thane, Maharashtra, 400709, India"
2253,Kopar Khairane,Kopar Khairane,19.1056227,72.9988648,"Kopar Khairane Village, Kopar Khairne, Navi Mumbai, Thane Subdistrict, Thane, Maharashtra, 400709, India"
2254,Sector 12 New Panvel ,Sector 12 New Panvel,18.9993761,73.1239899,"New Panvel, Panvel, Panvel Subdistrict, Raigad, Maharashtra, 410206, India"
2255,Sector 6 New Panvel,Sector 6 New Panvel,19.0097282,73.1177843,"Vasundhara CHS, sector 6 new panvel, Sector Number 6th Road, New Panvel, Panvel, Panvel Subdistrict, Raigad, Maharashtra, 410206, India"
2256,Panvel,Panvel,18.9895249,73.1221935,"Panvel, Panvel Subdistrict, Raigad, Maharashtra, India"
2257,Panvel,Panvel,18.9895249,73.1221935,"Panvel, Panvel Subdistrict, Raigad, Maharashtra, India"
